Type,ClusterID,CentroidX,CentroidY,NumMembers,TimeOfDay,DecisiveOrStyle,Weather,RoadCondition,CommInterval,Channel,ChannelQuality
AV,4040,188.0,757.1,7,10.74,Rash,snow,slippery,High,3352,Medium
AV,4041,881.9,752.9,19,9.12,Skilled,rain,slippery,High,4193,Good
AV,4042,1474.7,740.1,11,11.03,Skilled,snow,slippery,Low,3942,Good
AV,4043,1188.6,836.2,8,11.23,Skilled,rain,slippery,Low,4194,Medium
AV,4044,507.1,765.4,17,10.38,Rash,fog,not visible,High,3579,Good
AV,4045,482.7,753.3,12,11.13,Skilled,snow,slippery,Low,3565,Good
AV,4046,1774.7,760.9,10,11.65,Rash,rain,slippery,Low,3310,Medium
AV,4047,1284.3,776.0,13,10.54,Rash,rain,slippery,High,4195,Medium
AV,4048,716.9,829.8,7,9.75,Skilled,fog,not visible,High,4075,Medium
AV,4049,673.15,741.45,10,12.03,Skilled,night,clear,Low,3755,Medium
AV,4050,591.2,803.8,6,9.54,Skilled,rain,slippery,High,3642,Medium
AV,4051,379.0,842.3,4,11.14,Skilled,fog,not visible,Low,3488,Medium
AV,4052,487.3,808.6,13,10.95,Rash,fog,not visible,High,3581,Good
AV,4053,1059.5,767.6,5,9.73,Rash,fog,not visible,High,4196,Medium
AV,4054,190.8,774.2,19,11.04,Rash,snow,slippery,Low,3354,Medium
AV,4055,944.6,735.15,11,10.93,Skilled,snow,slippery,High,4197,Good
AV,4056,262.1,783.25,6,11.27,Skilled,snow,slippery,Low,3433,Medium
AV,4057,842.95,756.0,20,9.44,Skilled,rain,slippery,High,4198,Medium
AV,4058,1027.7,774.7,18,12.02,Skilled,motorway,sunny,Low,4199,Good
AV,4059,1532.6,777.2,11,11.53,Rash,motorway,sunny,Low,3920,Good
AV,4060,1491.3,741.1,5,10.97,Rash,motorway,sunny,High,3933,Good
AV,4061,1154.9,781.0,13,10.63,Skilled,fog,not visible,High,4200,Medium
AV,4062,888.4,881.1,4,9.51,Skilled,rain,slippery,High,2193,Medium
AV,4063,873.8,649.3,11,10.45,Skilled,fog,not visible,High,1685,Medium
AV,4064,851.75,782.95,13,12.03,Skilled,junction,overcast,Low,4201,Medium
AV,4065,821.3,732.9,8,12.79,Skilled,motorway,sunny,Low,4202,Medium
AV,4066,1111.7,828.2,6,9.15,Skilled,rain,slippery,High,4203,Medium
AV,4067,55.7,766.4,7,12.33,Rash,night,clear,Low,2754,Medium
AV,4068,965.7,758.866666666667,20,9.46,Skilled,rain,slippery,High,4204,Good
AV,4069,988.5,863.114285714286,48,9.63,Skilled,fog,not visible,High,4205,Good
AV,4070,546.7,886.6,6,10.03,Skilled,fog,not visible,High,3593,Medium
AV,4071,1383.5,751.4,3,10.4,Skilled,fog,not visible,High,4005,Medium
AV,4072,1391.2,783.9,11,11.68,Skilled,motorway,sunny,Low,4017,Good
AV,4073,105.033333333333,768.8,14,10.23,Rash,fog,not visible,High,3079,Medium
AV,4074,1599.0,774.1,11,12.32,Rash,motorway,sunny,Low,3927,Good
AV,4075,1646.2,852.9,3,9.71,Skilled,fog,not visible,High,3929,Good
AV,4076,996.5,831.8,15,11.48,Skilled,motorway,sunny,Low,4206,Good
AV,4077,661.7,870.2,2,12.87,Rash,motorway,sunny,Low,3696,Medium
AV,4078,1367.15,856.75,11,12.81,Skilled,motorway,sunny,Low,4069,Medium
AV,4079,1684.4,844.7,18,10.26,Rash,fog,not visible,High,3701,Medium
AV,4080,69.3,696.0,14,11.59,Rash,night,clear,Low,2770,Medium
AV,4081,842.2,1010.5,11,10.99,Rash,snow,slippery,High,647,Medium
AV,4082,931.466666666667,769.233333333333,28,10.54,Skilled,rain,slippery,High,4207,Good
AV,4083,917.3,846.4,3,9.97,Skilled,fog,not visible,High,4208,Good
AV,4084,28.9,653.6,5,12.92,Skilled,motorway,sunny,Low,1888,Medium
AV,4085,312.0,749.1,16,11.04,Skilled,night,clear,Low,3470,Medium
AV,4086,853.8,753.3,21,11.47,Skilled,night,clear,Low,4209,Medium
AV,4087,982.5,742.1,2,10.92,Skilled,motorway,sunny,High,4210,Good
AV,4088,45.3,654.8,2,11.43,Rash,night,clear,Low,2579,Medium
AV,4089,594.2,863.3,6,11.35,Skilled,night,clear,Low,3654,Medium
AV,4090,332.0,731.4,6,10.7,Rash,rain,slippery,High,3485,Medium
AV,4091,1776.0,786.4,4,10.31,Rash,fog,not visible,High,3344,Medium
AV,4092,1846.95,712.05,7,10.75,Rash,fog,not visible,High,3119,Medium
AV,4093,987.4,872.9,12,10.77,Skilled,fog,not visible,High,4211,Good
AV,4094,391.1,516.9,11,10.82,Skilled,snow,slippery,High,3455,Medium
AV,4095,399.1,814.9,15,11.52,Rash,night,clear,Low,3508,Good
AV,4096,374.5,816.2,7,12.09,Skilled,night,clear,Low,3513,Medium
AV,4097,294.2,763.1,18,10.99,Rash,snow,slippery,High,3481,Medium
AV,4098,653.2,767.0,4,10.83,Skilled,fog,not visible,High,3657,Medium
AV,4099,482.7,835.8,7,10.92,Skilled,rain,slippery,High,3555,Good
AV,4100,904.2,835.1,6,9.78,Rash,fog,not visible,High,4212,Good
AV,4101,900.5,741.6,19,11.5,Skilled,snow,slippery,Low,4213,Good
AV,4102,656.75,751.1,11,11.28,Skilled,snow,slippery,Low,3674,Medium
AV,4103,928.15,753.2,27,10.98,Skilled,rain,slippery,High,4214,Good
AV,4104,1484.9,745.7,5,10.98,Skilled,snow,slippery,High,3940,Good
AV,4105,1262.85,779.3,16,12.84,Skilled,motorway,sunny,Low,4215,Medium
AV,4106,28.7,713.5,11,12.0,Rash,night,clear,Low,2712,Medium
AV,4107,325.5,846.4,4,11.28,Skilled,night,clear,Low,3487,Medium
AV,4108,1474.9,795.7,7,12.58,Rash,motorway,sunny,Low,3948,Good
AV,4109,1024.6,906.8,7,12.57,Skilled,motorway,sunny,Low,4216,Good
AV,4110,590.15,835.4,10,10.68,Rash,fog,not visible,High,3659,Medium
AV,4111,1268.6,815.633333333333,7,10.33,Skilled,fog,not visible,High,4217,Medium
AV,4112,77.5,762.7,14,10.2,Rash,fog,not visible,High,2881,Medium
AV,4113,553.4,804.2,4,9.85,Skilled,rain,slippery,High,3655,Medium
AV,4114,836.833333333333,765.233333333333,13,9.76,Rash,rain,slippery,High,4218,Medium
AV,4115,894.3,831.5,13,10.78,Skilled,fog,not visible,High,4219,Good
AV,4116,381.0,746.1,11,11.23,Skilled,snow,slippery,Low,3523,Good
AV,4117,1064.3,818.1,10,11.15,Skilled,snow,slippery,Low,4220,Medium
AV,4118,231.75,693.2,20,10.16,Skilled,fog,not visible,High,3364,Medium
AV,4119,832.4,768.8,11,9.53,Rash,rain,slippery,High,4221,Medium
AV,4120,280.1,750.0,12,11.24,Skilled,motorway,sunny,Low,3434,Medium
AV,4121,1219.5,761.2,23,10.21,Rash,fog,not visible,High,4222,Medium
AV,4122,729.3,840.1,10,9.28,Skilled,rain,slippery,High,4091,Medium
AV,4123,1109.85,771.25,13,10.73,Skilled,snow,slippery,High,4223,Medium
AV,4124,142.1,700.8,8,9.8,Rash,rain,slippery,High,3206,Medium
AV,4125,653.1,758.6,13,11.32,Skilled,snow,slippery,Low,3660,Medium
AV,4126,1285.4,800.5,6,11.13,Skilled,snow,slippery,Low,4224,Medium
AV,4127,1295.7,738.7,8,10.93,Skilled,snow,slippery,High,4225,Medium
AV,4128,871.8,799.5,16,12.24,Skilled,motorway,sunny,Low,4226,Medium
AV,4129,377.6,832.2,5,11.28,Skilled,snow,slippery,Low,3532,Medium
AV,4130,246.4,745.1,9,10.03,Rash,fog,not visible,High,3440,Medium
AV,4131,754.3,779.833333333333,9,12.23,Skilled,motorway,sunny,Low,4164,Medium
AV,4132,1214.7,827.4,4,9.45,Skilled,rain,slippery,High,4227,Medium
AV,4133,266.9,1023.5,8,13.45,Rash,junction,overcast,Low,2816,Medium
AV,4134,128.05,776.65,8,11.45,Rash,fog,not visible,Low,3221,Medium
AV,4135,516.6,784.05,11,9.17,Rash,rain,slippery,High,3583,Medium
AV,4136,604.9,747.0,7,10.34,Rash,rain,slippery,High,3686,Medium
AV,4137,1445.8,760.3,7,10.86,Skilled,fog,not visible,High,3958,Good
AV,4138,208.2,706.6,8,12.04,Skilled,fog,not visible,Low,3360,Medium
AV,4139,861.4,1013.4,8,11.44,Rash,motorway,sunny,Low,447,Medium
AV,4140,363.6,810.9,8,9.9,Rash,fog,not visible,High,3514,Medium
AV,4141,1504.8,720.1,5,8.88,Rash,rain,slippery,High,3952,Good
AV,4142,1029.9,827.4,8,9.0,Skilled,rain,slippery,High,4228,Good
AV,4143,821.2,765.4,17,10.73,Skilled,rain,slippery,High,4229,Medium
AV,4144,903.85,752.55,20,11.03,Skilled,rain,slippery,Low,4230,Good
AV,4145,170.0,755.6,8,12.0,Rash,night,clear,Low,3282,Medium
AV,4146,1023.2,819.0,10,9.37,Rash,rain,slippery,High,4231,Medium
AV,4147,1784.2,743.3,21,10.48,Rash,fog,not visible,High,3295,Medium
AV,4148,748.2,691.0,2,9.55,Rash,fog,not visible,High,4123,Medium
AV,4149,84.6,734.9,14,11.81,Rash,motorway,sunny,Low,2982,Medium
AV,4150,1357.7,842.1,11,12.34,Rash,motorway,sunny,Low,4173,Medium
AV,4151,437.1,789.9,2,12.09,Rash,motorway,sunny,Low,3540,Good
AV,4152,1267.5,822.1,19,12.95,Rash,motorway,sunny,Low,4232,Medium
AV,4153,96.7,861.1,11,10.07,Rash,fog,not visible,High,2992,Medium
AV,4154,364.05,786.45,9,11.13,Rash,fog,not visible,Low,3536,Good
AV,4155,1006.9,891.8,4,12.95,Skilled,motorway,sunny,Low,2238,Medium
AV,4156,870.2,739.7,5,10.04,Skilled,fog,not visible,High,4233,Medium
AV,4157,1480.2,843.2,3,10.11,Skilled,fog,not visible,High,3953,Good
AV,4158,1095.5,804.8,4,11.59,Skilled,night,clear,Low,4234,Medium
AV,4159,1646.6,768.1,5,11.94,Rash,night,clear,Low,3931,Medium
AV,4160,1042.85,834.6,7,10.07,Skilled,fog,not visible,High,4235,Medium
AV,4161,848.45,780.975,22,9.92,Skilled,fog,not visible,High,4236,Medium
AV,4162,1758.6,862.8,5,12.11,Rash,motorway,sunny,Low,3354,Medium
AV,4163,893.0,856.1,7,12.01,Skilled,night,clear,Low,4237,Good
AV,4164,1734.9,800.5,6,11.99,Skilled,motorway,sunny,Low,3385,Medium
AV,4165,33.4,647.7,4,11.45,Skilled,motorway,sunny,Low,2248,Medium
AV,4166,1096.53333333333,759.566666666667,16,10.36,Skilled,fog,not visible,High,4238,Medium
AV,4167,1723.7,710.0,8,10.87,Skilled,night,clear,High,3424,Medium
AV,4168,656.9,792.2,16,10.48,Skilled,fog,not visible,High,3774,Medium
AV,4169,1661.4,761.8,8,11.1,Skilled,fog,not visible,Low,3877,Medium
AV,4170,1095.8,812.9,6,10.83,Skilled,fog,not visible,High,4239,Medium
AV,4171,916.2,817.3,6,10.56,Skilled,snow,slippery,High,4240,Good
AV,4172,985.3,765.933333333333,10,10.13,Skilled,motorway,sunny,High,4241,Good
AV,4173,325.6,854.1,4,11.05,Skilled,fog,not visible,Low,3507,Medium
AV,4174,1115.0,753.3,10,11.33,Skilled,night,clear,Low,4242,Medium
AV,4175,1548.6,769.1,9,10.36,Rash,rain,slippery,High,3935,Good
AV,4176,962.8,844.05,9,10.03,Skilled,fog,not visible,High,4243,Good
AV,4177,1862.1,737.2,4,10.76,Rash,snow,slippery,High,2972,Medium
AV,4178,647.4,741.2,8,10.82,Rash,snow,slippery,High,3741,Medium
AV,4179,1029.8,724.1,9,11.07,Skilled,snow,slippery,Low,4244,Good
AV,4180,1748.5,808.7,16,11.51,Rash,night,clear,Low,3426,Medium
AV,4181,1476.7,760.6,4,11.85,Skilled,motorway,sunny,Low,3960,Good
AV,4182,33.4666666666667,722.166666666667,20,11.04,Rash,snow,slippery,Low,2772,Medium
AV,4183,1506.5,794.1,9,12.42,Rash,motorway,sunny,Low,3962,Good
AV,4184,1260.175,792.725,18,9.41,Skilled,rain,slippery,High,4245,Medium
AV,4185,741.05,789.05,11,11.08,Rash,night,clear,Low,4154,Medium
AV,4186,751.7,760.1,12,10.38,Skilled,rain,slippery,High,4165,Medium
AV,4187,479.8,792.6,9,10.51,Skilled,fog,not visible,High,3578,Good
AV,4188,965.35,803.75,15,11.25,Skilled,snow,slippery,Low,4246,Good
AV,4189,158.0,733.4,19,11.28,Skilled,fog,not visible,Low,3232,Medium
AV,4190,526.8,786.5,10,9.54,Rash,rain,slippery,High,3611,Medium
AV,4191,417.05,779.15,10,10.09,Skilled,fog,not visible,High,3537,Good
AV,4192,967.733333333333,867.666666666667,13,9.09,Skilled,rain,slippery,High,4247,Good
AV,4193,1303.0,919.5,7,12.53,Rash,motorway,sunny,Low,4202,Medium
AV,4194,812.8,825.8,5,9.03,Rash,rain,slippery,High,4248,Medium
AV,4195,1750.8,839.75,14,10.58,Rash,rain,slippery,High,3412,Medium
AV,4196,856.4,821.0,11,10.0,Skilled,fog,not visible,High,4249,Medium
AV,4197,1610.5,709.4,9,11.56,Rash,night,clear,Low,3937,Medium
AV,4198,10.3,783.6,6,10.0,Rash,fog,not visible,High,1791,Medium
AV,4199,767.1,755.0,11,11.34,Rash,snow,slippery,Low,4185,Medium
AV,4200,653.7,782.05,16,10.78,Skilled,snow,slippery,High,3769,Medium
AV,4201,1144.43333333333,837.233333333333,9,11.54,Skilled,fog,not visible,Low,4250,Medium
AV,4202,1082.2,791.4,4,11.07,Skilled,fog,not visible,Low,4251,Medium
AV,4203,959.05,828.2,10,11.08,Skilled,fog,not visible,Low,4252,Good
AV,4204,1131.73333333333,790.9,9,9.83,Skilled,fog,not visible,High,4253,Medium
AV,4205,792.0,760.4,14,11.25,Skilled,snow,slippery,Low,4225,Medium
AV,4206,963.9,774.4,19,10.51,Skilled,fog,not visible,High,4254,Good
AV,4207,1830.4,752.9,7,12.85,Rash,motorway,sunny,Low,3194,Medium
AV,4208,1341.9,777.5,7,11.47,Skilled,snow,slippery,Low,4189,Medium
AV,4209,1010.85,792.95,11,10.8,Skilled,snow,slippery,High,4255,Good
AV,4210,9.8,805.3,7,12.73,Rash,motorway,sunny,Low,1081,Medium
AV,4211,703.9,799.55,9,11.1,Skilled,night,clear,Low,3973,Medium
AV,4212,1637.2,838.1,5,9.15,Rash,rain,slippery,High,3941,Medium
AV,4213,976.1,888.1,7,10.69,Skilled,rain,slippery,High,4256,Good
AV,4214,510.0,748.1,11,10.87,Rash,snow,slippery,High,3622,Good
AV,4215,1270.6,774.5,15,11.13,Rash,snow,slippery,Low,4257,Medium
AV,4216,685.25,773.0,22,10.13,Skilled,rain,slippery,High,3820,Medium
AV,4217,541.0,777.4,12,10.58,Rash,snow,slippery,High,3656,Medium
AV,4218,1607.15,1031.3,10,10.68,Rash,fog,not visible,High,3793,Medium
AV,4219,103.2,880.1,12,9.93,Rash,fog,not visible,High,2865,Medium
AV,4220,1202.5,811.75,6,9.95,Rash,fog,not visible,High,4258,Medium
AV,4221,930.633333333333,881.4,11,12.06,Skilled,night,clear,Low,4259,Good
AV,4222,640.5,787.8,15,10.91,Rash,night,clear,High,3750,Medium
AV,4223,1637.9,861.4,6,9.7,Skilled,fog,not visible,High,3943,Medium
AV,4224,1153.5,744.6,9,11.43,Skilled,motorway,sunny,Low,4260,Medium
AV,4225,1820.5,818.6,18,11.4,Rash,night,clear,Low,3247,Medium
AV,4226,1564.85,779.25,11,10.06,Rash,rain,slippery,High,3949,Good
AV,4227,1347.4,852.3,7,9.89,Skilled,fog,not visible,High,4177,Medium
AV,4228,277.4,636.7,20,12.67,Rash,motorway,sunny,Low,3451,Medium
AV,4229,614.8,832.3,8,11.44,Rash,night,clear,Low,3710,Medium
AV,4230,1771.4,701.8,25,11.35,Rash,rain,slippery,Low,3317,Medium
AV,4231,799.7,760.566666666667,15,9.91,Skilled,fog,not visible,High,4261,Medium
AV,4232,1543.3,796.2,8,11.18,Rash,fog,not visible,Low,3961,Good
AV,4233,975.8,687.8,6,10.86,Skilled,snow,slippery,High,4262,Good
AV,4234,821.0,777.566666666667,16,11.21,Skilled,snow,slippery,Low,4263,Medium
AV,4235,1428.6,777.0,5,11.64,Rash,night,clear,Low,3963,Good
AV,4236,1558.5,742.3,19,11.03,Skilled,motorway,sunny,Low,3964,Medium
AV,4237,1663.3,880.2,6,12.25,Skilled,motorway,sunny,Low,3881,Medium
AV,4238,545.9,781.8,16,10.64,Skilled,rain,slippery,High,3679,Medium
AV,4239,754.9,801.9,9,11.37,Rash,snow,slippery,Low,4195,Medium
AV,4240,1540.2,726.2,7,11.05,Rash,fog,not visible,Low,3965,Good
AV,4241,747.9,746.15,15,11.05,Skilled,fog,not visible,Low,4215,Medium
AV,4242,53.15,771.5,5,9.27,Rash,rain,slippery,High,2805,Medium
AV,4243,1748.5,861.0,9,12.28,Skilled,night,clear,Low,3436,Medium
AV,4244,1720.1,797.6,9,9.94,Rash,rain,slippery,High,3437,Medium
AV,4245,1606.1,746.9,4,11.07,Rash,night,clear,Low,3959,Medium
AV,4246,1769.8,807.5,10,11.46,Rash,night,clear,Low,3360,Medium
AV,4247,531.0,784.6,4,10.35,Skilled,fog,not visible,High,3633,Medium
AV,4248,1056.35,835.15,7,11.25,Skilled,snow,slippery,Low,4264,Medium
AV,4249,1410.6,823.5,9,10.77,Rash,night,clear,High,4023,Good
AV,4250,449.5,780.0,9,10.7,Skilled,rain,slippery,High,3547,Good
AV,4251,1160.1,837.7,7,9.43,Skilled,rain,slippery,High,4265,Medium
AV,4252,1164.4,783.5,16,11.54,Rash,night,clear,Low,4266,Medium
AV,4253,213.9,793.7,16,10.24,Skilled,fog,not visible,High,3370,Medium
AV,4254,655.733333333333,759.633333333333,26,11.16,Skilled,rain,slippery,Low,3825,Medium
AV,4255,1544.8,777.8,12,11.08,Rash,snow,slippery,Low,3968,Good
AV,4256,764.5,854.2,6,10.74,Skilled,fog,not visible,High,4217,Medium
AV,4257,1212.5,836.6,16,9.83,Rash,rain,slippery,High,4267,Medium
AV,4258,512.7,770.3,7,11.32,Skilled,motorway,sunny,Low,3667,Good
AV,4259,1079.1,760.7,13,11.64,Skilled,motorway,sunny,Low,4268,Medium
AV,4260,756.9,770.7,25,12.13,Skilled,night,clear,Low,4224,Medium
AV,4261,831.466666666667,778.1,23,10.18,Rash,rain,slippery,High,4269,Medium
AV,4262,1589.2,767.85,15,10.77,Skilled,snow,slippery,High,3969,Medium
AV,4263,537.0,805.2,11,10.77,Skilled,fog,not visible,High,3676,Medium
AV,4264,903.5,782.0,8,11.31,Skilled,motorway,sunny,Low,4270,Good
AV,4265,713.1,842.2,5,9.94,Rash,fog,not visible,High,4114,Medium
AV,4266,252.2,848.9,9,10.75,Rash,snow,slippery,High,3409,Medium
AV,4267,370.7,1018.1,9,11.19,Skilled,snow,slippery,Low,3499,Medium
AV,4268,80.6,808.3,5,10.19,Rash,rain,slippery,High,3032,Medium
AV,4269,632.033333333333,785.933333333333,9,11.12,Skilled,snow,slippery,Low,3753,Medium
AV,4270,665.85,760.5,10,10.6,Skilled,fog,not visible,High,3857,Medium
AV,4271,105.6,740.8,4,9.84,Skilled,rain,slippery,High,3124,Medium
AV,4272,1018.6,760.7,19,10.92,Skilled,snow,slippery,High,4271,Good
AV,4273,764.266666666667,778.233333333333,27,12.15,Skilled,night,clear,Low,4232,Medium
AV,4274,475.8,803.8,8,10.57,Skilled,fog,not visible,High,3617,Good
AV,4275,450.3,897.3,7,10.71,Rash,snow,slippery,High,3548,Good
AV,4276,896.3,804.8,5,10.92,Skilled,fog,not visible,High,4272,Good
AV,4277,790.6,735.3,3,11.53,Skilled,night,clear,Low,4273,Medium
AV,4278,980.2,809.2,13,12.36,Skilled,night,clear,Low,4274,Good
AV,4279,820.1,751.4,22,10.21,Skilled,fog,not visible,High,4275,Medium
AV,4280,865.566666666667,781.833333333333,25,11.03,Skilled,fog,not visible,Low,4276,Good
AV,4281,267.7,679.4,15,12.36,Rash,night,clear,Low,3464,Medium
AV,4282,174.95,744.2,6,10.62,Rash,snow,slippery,High,3301,Medium
AV,4283,916.36,786.18,27,11.07,Skilled,rain,slippery,Low,4277,Good
AV,4284,849.5,749.0,26,11.1,Skilled,snow,slippery,Low,4278,Good
AV,4285,824.4,744.4,11,11.17,Skilled,rain,slippery,Low,4279,Medium
AV,4286,100.6,639.7,5,12.08,Rash,night,clear,Low,2998,Medium
AV,4287,1824.6,719.6,7,10.35,Rash,fog,not visible,High,3253,Medium
AV,4288,1539.7,839.8,4,9.01,Rash,rain,slippery,High,3970,Good
AV,4289,489.566666666667,799.6,17,11.78,Skilled,night,clear,Low,3623,Good
AV,4290,792.766666666667,754.533333333333,18,11.18,Skilled,fog,not visible,Low,4280,Medium
AV,4291,463.75,782.75,10,10.84,Skilled,snow,slippery,High,3612,Good
AV,4292,409.2,871.0,11,12.02,Skilled,night,clear,Low,3556,Good
AV,4293,1047.0,759.0,11,10.68,Skilled,snow,slippery,High,4281,Medium
AV,4294,58.0,813.3,8,9.42,Rash,rain,slippery,High,2923,Medium
AV,4295,1326.6,803.8,14,9.83,Rash,rain,slippery,High,4229,Medium
AV,4296,399.5,755.8,5,10.39,Rash,fog,not visible,High,3557,Good
AV,4297,1222.2,794.45,7,11.9,Rash,motorway,sunny,Low,4282,Medium
AV,4298,900.75,748.275,12,9.05,Skilled,rain,slippery,High,4283,Good
AV,4299,693.7,839.0,17,9.48,Skilled,rain,slippery,High,4028,Medium
AV,4300,527.2,769.2,6,8.98,Skilled,rain,slippery,High,3668,Medium
AV,4301,1243.7,830.3,9,11.93,Rash,motorway,sunny,Low,4284,Medium
AV,4302,702.5,808.1,7,10.89,Skilled,snow,slippery,High,4119,Medium
AV,4303,945.5,771.525,17,11.15,Skilled,snow,slippery,Low,4285,Good
AV,4304,1156.1,769.1,6,12.36,Skilled,night,clear,Low,4286,Medium
AV,4305,960.75,873.05,6,11.06,Rash,night,clear,Low,4287,Good
AV,4306,311.0,803.8,6,10.25,Skilled,rain,slippery,High,3503,Medium
AV,4307,63.4,757.3,7,10.52,Rash,snow,slippery,High,2940,Medium
AV,4308,142.7,812.4,4,11.13,Rash,snow,slippery,Low,3275,Medium
AV,4309,179.0,734.5,6,10.66,Rash,rain,slippery,High,3385,Medium
AV,4310,530.3,723.7,5,10.83,Skilled,snow,slippery,High,3694,Medium
AV,4311,35.9,686.7,3,11.65,Skilled,night,clear,Low,2774,Medium
AV,4312,902.0,861.85,4,9.75,Skilled,fog,not visible,High,4288,Good
AV,4313,1276.7,831.4,3,11.83,Skilled,fog,not visible,Low,4289,Medium
AV,4314,259.8,811.3,3,9.66,Skilled,fog,not visible,High,3468,Medium
AV,4315,284.0,801.8,9,9.57,Rash,rain,slippery,High,3482,Medium
AV,4316,193.6,719.5,4,11.33,Skilled,fog,not visible,Low,3412,Medium
AV,4317,282.2,789.6,4,12.05,Skilled,night,clear,Low,3512,Medium
AV,4318,881.4,865.366666666667,15,12.03,Skilled,night,clear,Low,4290,Good
AV,4319,704.15,771.25,19,11.45,Skilled,night,clear,Low,4128,Medium
AV,4320,1218.05,788.6,11,11.19,Rash,snow,slippery,Low,4291,Medium
AV,4321,1865.1,726.75,10,10.6,Rash,rain,slippery,High,2989,Medium
AV,4322,920.5,749.5,7,9.8,Rash,fog,not visible,High,4292,Good
AV,4323,1307.1,746.0,5,9.52,Rash,fog,not visible,High,4248,Medium
AV,4324,849.7,741.9,11,11.08,Rash,snow,slippery,Low,4293,Good
AV,4325,725.5,836.8,5,9.13,Rash,rain,slippery,High,4150,Medium
AV,4326,518.8,812.0,6,11.3,Skilled,motorway,sunny,Low,3698,Medium
AV,4327,43.2,709.8,6,10.87,Rash,fog,not visible,High,2796,Medium
AV,4328,983.3,785.8,8,11.32,Skilled,rain,slippery,Low,4294,Good
AV,4329,1262.45,759.65,15,11.22,Skilled,night,clear,Low,4295,Medium
AV,4330,131.6,714.4,8,10.55,Rash,night,clear,High,3257,Medium
AV,4331,1187.5,725.9,10,9.75,Skilled,fog,not visible,High,4296,Medium
AV,4332,865.0,744.5,6,10.79,Skilled,night,clear,High,4297,Good
AV,4333,288.55,866.45,19,11.04,Rash,motorway,sunny,Low,3515,Medium
AV,4334,341.9,703.9,8,12.67,Rash,motorway,sunny,Low,3519,Medium
AV,4335,1654.1,760.0,10,11.51,Skilled,motorway,sunny,Low,3913,Medium
AV,4336,770.4,764.85,19,11.56,Skilled,night,clear,Low,4257,Medium
AV,4337,1406.3,864.3,7,10.23,Skilled,fog,not visible,High,4024,Good
AV,4338,360.4,755.0,10,9.77,Skilled,fog,not visible,High,3562,Medium
AV,4339,870.95,784.15,16,11.33,Skilled,motorway,sunny,Low,4298,Good
AV,4340,1084.55,786.5,7,11.05,Skilled,fog,not visible,Low,4299,Medium
AV,4341,1669.2,805.1,3,11.88,Rash,night,clear,Low,3932,Medium
AV,4342,670.95,764.3,16,11.21,Skilled,night,clear,Low,3875,Medium
AV,4343,485.3,838.2,6,9.27,Rash,rain,slippery,High,3638,Good
AV,4344,714.9,1012.05,10,10.37,Rash,fog,not visible,High,659,Medium
AV,4345,611.5,869.5,10,10.24,Skilled,fog,not visible,High,3703,Medium
AV,4346,139.8,848.5,6,11.66,Skilled,fog,not visible,Low,3297,Medium
AV,4347,860.4,733.3,5,9.34,Skilled,rain,slippery,High,4300,Good
AV,4348,1116.06666666667,766.3,13,12.01,Skilled,fog,not visible,Low,4301,Medium
AV,4349,1465.2,749.9,13,10.84,Skilled,snow,slippery,High,3979,Good
AV,4350,82.4,741.2,3,11.74,Rash,motorway,sunny,Low,3054,Medium
AV,4351,221.5,808.8,43,9.92,Skilled,fog,not visible,High,3424,Medium
AV,4352,1595.6,742.6,17,10.84,Skilled,night,clear,High,3971,Good
AV,4353,1707.2,840.7,11,11.49,Rash,fog,not visible,Low,3658,Medium
AV,4354,796.1,830.4,6,9.5,Skilled,fog,not visible,High,4302,Medium
AV,4355,396.2,801.1,17,11.55,Rash,night,clear,Low,3564,Good
AV,4356,614.0,731.6,2,12.4,Skilled,motorway,sunny,Low,3735,Medium
AV,4357,959.366666666667,740.766666666667,14,11.7,Skilled,night,clear,Low,4303,Good
AV,4358,1524.1,762.4,3,12.48,Rash,motorway,sunny,Low,3972,Good
AV,4359,424.0,660.4,7,11.03,Rash,rain,slippery,Low,3572,Good
AV,4360,752.1,903.2,4,12.86,Skilled,motorway,sunny,Low,4245,Medium
AV,4361,422.7,586.9,16,12.09,Skilled,night,clear,Low,3580,Good
AV,4362,277.4,770.55,20,11.67,Rash,motorway,sunny,Low,3517,Medium
AV,4363,1870.6,683.6,3,11.08,Rash,snow,slippery,Low,2899,Medium
AV,4364,41.2,643.2,3,13.37,Rash,motorway,sunny,Low,2422,Medium
AV,4365,1043.55,823.6,15,11.47,Skilled,fog,not visible,Low,4304,Medium
AV,4366,1407.6,838.2,8,11.87,Skilled,motorway,sunny,Low,4042,Medium
AV,4367,1739.4,739.9,2,11.85,Skilled,night,clear,Low,3445,Medium
AV,4368,1592.0,816.6,6,11.68,Rash,motorway,sunny,Low,3974,Medium
AV,4369,903.85,767.75,18,11.72,Skilled,motorway,sunny,Low,4305,Good
AV,4370,1180.1,823.1,9,11.87,Skilled,fog,not visible,Low,4306,Medium
AV,4371,557.8,721.95,13,9.81,Rash,rain,slippery,High,3717,Medium
AV,4372,1619.4,842.3,9,10.58,Rash,fog,not visible,High,3966,Medium
AV,4373,1191.4,814.5,3,10.03,Skilled,fog,not visible,High,4307,Medium
AV,4374,520.5,780.2,15,10.58,Skilled,motorway,sunny,High,3707,Medium
AV,4375,853.85,739.6,9,11.21,Skilled,motorway,sunny,Low,4308,Medium
