Type,ClusterID,CentroidX,CentroidY,NumMembers,TimeOfDay,DecisiveOrStyle,Weather,RoadCondition,CommInterval,Channel,ChannelQuality
AV,5977,759.65,746.1,18,11.03,Skilled,snow,slippery,Low,4951,Good
AV,5978,833.675,776.775,16,10.13,Skilled,rain,slippery,High,4952,Good
AV,5979,102.7,731.4,9,10.25,Rash,fog,not visible,High,3411,Medium
AV,5980,860.1,858.6,4,11.3,Skilled,night,clear,Low,4953,Good
AV,5981,1733.4,795.7,3,12.32,Rash,motorway,sunny,Low,3922,Medium
AV,5982,1761.0,844.6,3,8.81,Rash,rain,slippery,High,3600,Medium
AV,5983,1623.35,857.35,17,8.94,Rash,rain,slippery,High,4179,Good
AV,5984,1708.0,755.3,7,12.1,Rash,motorway,sunny,Low,4082,Medium
AV,5985,189.0,698.4,10,11.9,Rash,night,clear,Low,3704,Medium
AV,5986,908.7666667,782.3666667,13,12.7,Skilled,motorway,sunny,Low,4954,Good
AV,5987,182.9,765.9,20,10.27,Rash,fog,not visible,High,3796,Medium
AV,5988,1641.1,824.1,6,10.81,Skilled,fog,not visible,High,4180,Good
AV,5989,1847.6,701.4,5,11.01,Rash,snow,slippery,Low,3359,Medium
AV,5990,1303.25,803.95,9,11.08,Rash,night,clear,Low,4545,Good
AV,5991,1579.05,828.55,6,11.48,Skilled,night,clear,Low,4183,Good
AV,5992,495.9,789.8,22,10.78,Skilled,night,clear,High,3968,Good
AV,5993,600.7,803.6,4,12.32,Rash,night,clear,Low,4363,Medium
AV,5994,829.5,1011.3,3,10.59,Rash,night,clear,High,1377,Medium
AV,5995,757.9666667,790.8666667,11,11.09,Skilled,snow,slippery,Low,4955,Good
AV,5996,659.2,783.2,9,10.97,Skilled,snow,slippery,High,4918,Medium
AV,5997,884.1,833.4,12,9.66,Skilled,rain,slippery,High,4956,Good
AV,5998,1728.7,850.6,13,11.78,Rash,motorway,sunny,Low,4006,Medium
AV,5999,554.8,802.7,3,11.47,Rash,snow,slippery,Low,4083,Medium
AV,6000,830.2,829.2,13,10.68,Skilled,fog,not visible,High,4957,Good
AV,6001,669.4,808.25,15,10.33,Rash,night,clear,High,4958,Medium
AV,6002,177.1,753.3,7,10.4,Rash,fog,not visible,High,3739,Medium
AV,6003,69.8,708.2,11,11.91,Rash,night,clear,Low,3335,Medium
AV,6004,1281.3,779.8,5,10.55,Rash,fog,not visible,High,4568,Medium
AV,6005,1810.6,873.6,3,10.09,Skilled,fog,not visible,High,3404,Medium
AV,6006,876.1,806.5,21,10.73,Skilled,snow,slippery,High,4959,Good
AV,6007,229.8,815.1,12,9.6,Rash,rain,slippery,High,3821,Medium
AV,6008,1532.0,801.7,10,11.69,Skilled,motorway,sunny,Low,4188,Good
AV,6009,98.1,744.1,10,10.3,Rash,night,clear,High,3418,Medium
AV,6010,943.6,771.2,16,11.37,Skilled,motorway,sunny,Low,4960,Good
AV,6011,803.5,739.1,13,10.6,Skilled,rain,slippery,High,4961,Good
AV,6012,1506.4,763.5,6,11.74,Rash,night,clear,Low,4190,Good
AV,6013,738.8666667,772.0,16,11.36,Skilled,motorway,sunny,Low,4962,Medium
AV,6014,892.4,740.1,17,11.83,Skilled,motorway,sunny,Low,4963,Good
AV,6015,1734.0,756.2,2,11.91,Skilled,night,clear,Low,3880,Medium
AV,6016,448.8,769.9,13,9.16,Rash,rain,slippery,High,3940,Good
AV,6017,870.0,771.05,13,11.37,Skilled,snow,slippery,Low,4964,Good
AV,6018,304.5,797.3,5,11.05,Rash,motorway,sunny,Low,3918,Medium
AV,6019,1014.2,755.1,10,12.6,Skilled,motorway,sunny,Low,4965,Good
AV,6020,213.2,747.45,7,8.93,Rash,rain,slippery,High,3836,Medium
AV,6021,348.9,762.7,10,10.85,Rash,night,clear,High,3924,Good
AV,6022,549.1,813.5,9,10.21,Rash,rain,slippery,High,4092,Medium
AV,6023,776.3,835.2,12,9.47,Skilled,rain,slippery,High,4966,Good
AV,6024,999.3,824.4,8,9.66,Skilled,rain,slippery,High,4967,Good
AV,6025,561.1,743.0,7,11.74,Skilled,night,clear,Low,4101,Medium
AV,6026,804.9,760.0,15,9.97,Skilled,fog,not visible,High,4968,Good
AV,6027,58.2,694.2,2,11.44,Skilled,night,clear,Low,3320,Medium
AV,6028,217.5,743.1,5,9.83,Rash,rain,slippery,High,3892,Medium
AV,6029,230.9,739.0,6,10.79,Skilled,rain,slippery,High,3897,Medium
AV,6030,217.6,765.1,15,9.19,Skilled,rain,slippery,High,3923,Medium
AV,6031,1175.5,834.3,8,9.73,Rash,fog,not visible,High,4958,Medium
AV,6032,516.3,798.1,4,11.71,Skilled,motorway,sunny,Low,3994,Good
AV,6033,496.8,779.3,17,11.76,Rash,night,clear,Low,3971,Good
AV,6034,992.55,756.45,3,11.45,Skilled,fog,not visible,Low,4969,Good
AV,6035,1001.9,803.2,12,10.85,Skilled,fog,not visible,High,4970,Good
AV,6036,1561.3,852.8,3,10.18,Rash,fog,not visible,High,4196,Medium
AV,6037,863.55,770.4,23,10.88,Skilled,fog,not visible,High,4971,Good
AV,6038,66.0,688.9,11,10.46,Rash,fog,not visible,High,3337,Medium
AV,6039,472.9,750.8,9,11.37,Skilled,night,clear,Low,3942,Good
AV,6040,1471.7,829.6,17,12.85,Rash,motorway,sunny,Low,4204,Good
AV,6041,1739.3,828.3,18,12.19,Skilled,night,clear,Low,3892,Medium
AV,6042,668.55,783.3,15,11.4,Rash,fog,not visible,Low,4940,Medium
AV,6043,1447.433333,768.9666667,7,11.98,Rash,night,clear,Low,4207,Good
AV,6044,1085.1,778.3666667,14,10.22,Skilled,rain,slippery,High,4972,Medium
AV,6045,528.5,759.6,13,11.38,Skilled,fog,not visible,Low,4054,Good
AV,6046,1327.5,761.3,10,11.05,Skilled,fog,not visible,Low,4474,Medium
AV,6047,45.4,891.6,4,9.28,Rash,rain,slippery,High,2767,Medium
AV,6048,632.2,776.7,8,9.72,Skilled,fog,not visible,High,4476,Medium
AV,6049,663.7,843.1,7,9.18,Skilled,rain,slippery,High,4973,Medium
AV,6050,33.7,716.4,4,10.23,Rash,fog,not visible,High,3127,Medium
AV,6051,880.2,806.3,4,10.94,Skilled,snow,slippery,High,4974,Good
AV,6052,551.9,764.6,7,11.14,Skilled,fog,not visible,Low,4110,Medium
AV,6053,853.5,786.5,12,10.67,Skilled,snow,slippery,High,4975,Good
AV,6054,415.2,779.3,6,9.76,Skilled,fog,not visible,High,3926,Good
AV,6055,1413.7,737.1,6,9.65,Rash,rain,slippery,High,4240,Good
AV,6056,51.3,698.3,23,11.71,Rash,night,clear,Low,3136,Medium
AV,6057,970.4,760.5,15,9.4,Skilled,rain,slippery,High,4976,Good
AV,6058,630.8,777.8,11,10.28,Skilled,fog,not visible,High,4592,Medium
AV,6059,168.8,776.8,10,10.21,Skilled,fog,not visible,High,3693,Medium
AV,6060,902.6,765.7,18,11.36,Skilled,rain,slippery,Low,4977,Good
AV,6061,1579.1,740.4,8,11.53,Skilled,motorway,sunny,Low,4199,Good
AV,6062,1288.3,793.2,14,11.13,Skilled,motorway,sunny,Low,4628,Good
AV,6063,988.3666667,877.2666667,22,12.63,Skilled,motorway,sunny,Low,4978,Good
AV,6064,26.1,762.0,8,9.99,Skilled,fog,not visible,High,3044,Medium
AV,6065,688.5,808.8,14,11.15,Rash,night,clear,Low,4979,Medium
AV,6066,764.6666667,754.0333333,13,10.49,Skilled,fog,not visible,High,4980,Good
AV,6067,759.7,732.3,4,12.05,Skilled,night,clear,Low,4981,Good
AV,6068,1167.9,747.4,6,10.42,Rash,rain,slippery,High,4973,Medium
AV,6069,629.9,815.9,23,11.45,Skilled,snow,slippery,Low,4594,Medium
AV,6070,810.3,847.8,10,11.64,Skilled,fog,not visible,Low,4982,Good
AV,6071,1880.3,757.1,11,12.1,Rash,motorway,sunny,Low,3224,Medium
AV,6072,46.6,796.1,11,10.8,Rash,motorway,sunny,High,3345,Medium
AV,6073,788.6666667,776.5333333,17,10.86,Skilled,snow,slippery,High,4983,Good
AV,6074,1267.8,859.3,4,9.75,Skilled,rain,slippery,High,4736,Medium
AV,6075,208.7,784.7,11,10.59,Skilled,snow,slippery,High,3805,Medium
AV,6076,1464.2,857.6,7,10.43,Rash,motorway,sunny,High,4214,Good
AV,6077,1261.05,740.75,7,9.45,Rash,rain,slippery,High,4762,Medium
AV,6078,218.6,717.7,5,10.26,Skilled,fog,not visible,High,3849,Medium
AV,6079,1110.8,851.9,10,10.93,Skilled,snow,slippery,High,4984,Medium
AV,6080,958.8,874.5,11,12.43,Skilled,night,clear,Low,4985,Good
AV,6081,857.7,756.15,7,10.02,Rash,fog,not visible,High,4986,Good
AV,6082,1459.4,743.1,6,11.61,Skilled,motorway,sunny,Low,4243,Good
AV,6083,464.3,746.5,15,11.02,Rash,snow,slippery,Low,3953,Good
AV,6084,1795.5,779.8,17,12.53,Skilled,motorway,sunny,Low,3451,Medium
AV,6085,638.5,746.9,6,11.08,Skilled,night,clear,Low,4777,Medium
AV,6086,986.6,823.5,5,11.2,Skilled,fog,not visible,Low,4987,Good
AV,6087,1275.9,736.8,6,10.53,Skilled,rain,slippery,High,4742,Good
AV,6088,1586.3,1030.1,4,10.53,Skilled,snow,slippery,High,4181,Medium
AV,6089,920.6,772.4,11,10.52,Skilled,motorway,sunny,High,4988,Good
AV,6090,1747.9,743.9,8,12.87,Skilled,motorway,sunny,Low,3821,Medium
AV,6091,772.7333333,778.6666667,15,11.27,Rash,motorway,sunny,Low,4989,Good
AV,6092,773.5,780.7,10,10.75,Skilled,snow,slippery,High,4990,Good
AV,6093,418.4,762.9,8,10.85,Rash,rain,slippery,High,3928,Good
AV,6094,930.65,819.5,4,10.1,Skilled,fog,not visible,High,4991,Good
AV,6095,163.3,788.0,16,10.34,Rash,fog,not visible,High,3755,Medium
AV,6096,1083.1,783.5333333,21,10.73,Skilled,snow,slippery,High,4992,Medium
AV,6097,1510.0,766.9,7,11.29,Rash,fog,not visible,Low,4205,Good
AV,6098,562.0,736.3,4,9.75,Skilled,rain,slippery,High,4143,Medium
AV,6099,969.15,775.45,10,9.91,Skilled,fog,not visible,High,4993,Good
AV,6100,1619.7,763.3,14,10.42,Rash,rain,slippery,High,4203,Medium
AV,6101,225.4,704.3,4,11.49,Skilled,motorway,sunny,Low,3925,Good
AV,6102,995.7,711.8,6,12.61,Skilled,motorway,sunny,Low,4994,Good
AV,6103,896.5,792.9,3,10.02,Skilled,fog,not visible,High,4995,Good
AV,6104,676.5,809.5,10,9.21,Rash,rain,slippery,High,4996,Medium
AV,6105,640.4666667,804.3333333,21,10.25,Rash,rain,slippery,High,4835,Medium
AV,6106,1465.1,794.1,4,12.22,Rash,motorway,sunny,Low,4247,Good
AV,6107,458.3,789.4,18,9.8,Rash,fog,not visible,High,3962,Good
AV,6108,1861.3,707.8,8,10.2,Skilled,fog,not visible,High,3306,Medium
AV,6109,185.9333333,714.7666667,12,12.17,Skilled,junction,overcast,Low,3807,Medium
AV,6110,1050.5,787.0,13,10.43,Rash,fog,not visible,High,4997,Good
AV,6111,920.35,756.8,10,11.41,Skilled,fog,not visible,Low,4998,Good
AV,6112,1855.05,731.75,12,10.03,Rash,rain,slippery,High,3389,Medium
AV,6113,755.55,752.95,7,12.14,Skilled,night,clear,Low,4999,Good
AV,6114,1767.8,735.1,10,13.34,Rash,motorway,sunny,Low,3566,Medium
AV,6115,895.3,807.6,4,8.95,Skilled,rain,slippery,High,5000,Good
AV,6116,939.7,855.7,9,11.47,Skilled,night,clear,Low,5001,Good
AV,6117,617.6,815.2,5,11.41,Rash,snow,slippery,Low,4441,Medium
AV,6118,920.2,817.7,11,9.98,Skilled,fog,not visible,High,5002,Good
AV,6119,1000.5,809.3,1,9.34,Rash,rain,slippery,High,5003,Good
AV,6120,1632.5,834.8,2,11.0,Skilled,snow,slippery,High,4206,Good
AV,6121,383.0,509.1,2,9.81,Skilled,fog,not visible,High,3873,Medium
AV,6122,902.5,789.3,3,13.23,Rash,motorway,sunny,Low,5004,Good
AV,6123,788.7,756.0,8,9.97,Skilled,rain,slippery,High,5005,Good
AV,6124,1071.55,831.4,8,9.08,Rash,rain,slippery,High,5006,Good
AV,6125,723.1,729.2,7,11.99,Skilled,night,clear,Low,5007,Medium
AV,6126,821.35,778.8,16,11.66,Skilled,motorway,sunny,Low,5008,Good
AV,6127,1683.65,739.2,9,10.56,Rash,fog,not visible,High,4104,Medium
AV,6128,1224.15,800.05,15,11.35,Rash,night,clear,Low,4902,Medium
AV,6129,1481.1,776.7,11,11.73,Rash,night,clear,Low,4211,Good
AV,6130,1044.1,845.3,17,11.25,Skilled,snow,slippery,Low,5009,Good
AV,6131,745.0,851.8,14,11.6,Skilled,night,clear,Low,5010,Medium
AV,6132,1558.2,788.0,10,11.33,Skilled,motorway,sunny,Low,4210,Good
AV,6133,679.6,810.3,8,9.9,Skilled,fog,not visible,High,5011,Medium
AV,6134,540.3,781.2,18,11.18,Skilled,fog,not visible,Low,4125,Medium
AV,6135,618.6,654.6,3,9.85,Skilled,fog,not visible,High,4149,Medium
AV,6136,580.25,793.5,7,11.15,Rash,rain,slippery,Low,4156,Medium
AV,6137,103.25,697.2,9,12.47,Skilled,night,clear,Low,3438,Medium
AV,6138,847.2,804.2,6,10.48,Skilled,fog,not visible,High,5012,Good
AV,6139,1256.45,785.9,7,10.55,Skilled,rain,slippery,High,4776,Medium
AV,6140,1638.3,755.0,16,9.97,Rash,rain,slippery,High,4216,Good
AV,6141,662.7,786.45,13,11.08,Skilled,snow,slippery,Low,5013,Medium
AV,6142,204.1,833.7,3,9.06,Rash,rain,slippery,High,3847,Medium
AV,6143,1084.7,867.3,8,9.23,Skilled,rain,slippery,High,5014,Medium
AV,6144,907.15,840.0,9,10.43,Skilled,fog,not visible,High,5015,Good
AV,6145,766.3,808.3,14,10.55,Skilled,fog,not visible,High,5016,Good
AV,6146,305.2,815.0,7,10.73,Skilled,fog,not visible,High,3930,Good
AV,6147,351.2,821.9,4,10.01,Rash,rain,slippery,High,3934,Medium
AV,6148,841.6,771.4,21,10.83,Skilled,fog,not visible,High,5017,Good
AV,6149,955.0,723.6,10,10.43,Skilled,fog,not visible,High,5018,Good
AV,6150,381.9,515.8,22,10.04,Skilled,fog,not visible,High,3890,Medium
AV,6151,1317.7,773.8,7,12.18,Skilled,motorway,sunny,Low,4542,Good
AV,6152,436.45,838.3,10,8.84,Rash,rain,slippery,High,3945,Good
AV,6153,822.1666667,763.6,27,11.17,Skilled,snow,slippery,Low,5019,Good
AV,6154,1072.1,800.2,10,10.05,Skilled,fog,not visible,High,5020,Good
AV,6155,623.7,755.4,16,11.34,Skilled,snow,slippery,Low,4517,Medium
AV,6156,1019.316667,877.8166667,16,10.06,Skilled,fog,not visible,High,5021,Good
AV,6157,1124.6,784.3,5,9.59,Skilled,rain,slippery,High,5022,Medium
AV,6158,138.3,689.8,5,11.37,Skilled,fog,not visible,Low,3521,Medium
AV,6159,840.6666667,748.1,11,12.39,Skilled,motorway,sunny,Low,5023,Good
AV,6160,921.975,770.525,14,11.06,Skilled,snow,slippery,Low,5024,Good
AV,6161,1016.9,798.9,19,10.83,Skilled,snow,slippery,High,5025,Good
AV,6162,422.8,537.3,3,12.87,Rash,motorway,sunny,Low,3938,Good
AV,6163,348.0,714.2,8,9.85,Skilled,rain,slippery,High,3939,Good
AV,6164,1132.925,763.45,10,10.69,Skilled,night,clear,High,5026,Medium
AV,6165,811.3,834.1,2,11.06,Skilled,motorway,sunny,Low,5027,Good
AV,6166,1621.2,749.2,12,9.7,Skilled,rain,slippery,High,4220,Medium
AV,6167,608.7,774.2,4,10.78,Skilled,snow,slippery,High,4418,Medium
AV,6168,110.1,732.5,10,10.94,Rash,rain,slippery,High,3527,Medium
AV,6169,383.4,835.3,8,9.88,Skilled,rain,slippery,High,3948,Good
AV,6170,769.3,747.7,13,11.42,Rash,motorway,sunny,Low,5028,Good
AV,6171,808.85,798.95,11,10.4,Skilled,fog,not visible,High,5029,Good
AV,6172,743.65,790.4166667,22,12.54,Skilled,motorway,sunny,Low,5030,Good
AV,6173,771.8,799.2,12,9.8,Skilled,fog,not visible,High,5031,Good
AV,6174,449.2,790.5,13,11.71,Rash,night,clear,Low,3952,Good
AV,6175,827.025,780.15,25,11.3,Skilled,motorway,sunny,Low,5032,Good
AV,6176,1025.6,751.7,5,9.58,Skilled,fog,not visible,High,5033,Good
AV,6177,346.4,873.5,13,10.36,Skilled,fog,not visible,High,3950,Good
AV,6178,680.6,741.8,12,12.17,Skilled,motorway,sunny,Low,5034,Medium
AV,6179,996.3,731.5,7,10.36,Rash,fog,not visible,High,5035,Good
AV,6180,1296.7,774.0,11,11.06,Rash,rain,slippery,Low,4551,Good
AV,6181,842.3,776.95,20,10.19,Skilled,fog,not visible,High,5036,Good
AV,6182,1047.5,854.5,12,11.58,Skilled,night,clear,Low,5037,Good
AV,6183,760.9,1008.8,12,10.73,Skilled,snow,slippery,High,1023,Medium
AV,6184,774.4,750.5,10,11.13,Skilled,fog,not visible,Low,5038,Good
AV,6185,972.2,862.8,13,11.41,Skilled,snow,slippery,Low,5039,Good
AV,6186,1667.1,845.5,4,12.19,Skilled,motorway,sunny,Low,4200,Medium
AV,6187,509.9,830.2,19,9.58,Rash,rain,slippery,High,3993,Good
AV,6188,286.8,858.8,2,11.72,Rash,motorway,sunny,Low,3936,Medium
AV,6189,123.2,822.1,22,10.13,Rash,rain,slippery,High,3529,Medium
AV,6190,1272.4,780.6,13,10.12,Skilled,fog,not visible,High,4765,Good
AV,6191,383.9,766.6,9,11.05,Rash,rain,slippery,Low,3955,Good
AV,6192,988.6,838.0,9,10.6,Skilled,fog,not visible,High,5040,Good
AV,6193,1204.2,809.7,9,10.42,Rash,fog,not visible,High,4979,Medium
AV,6194,869.0666667,747.0,10,10.6,Skilled,rain,slippery,High,5041,Good
AV,6195,1061.5,794.6,9,11.75,Skilled,night,clear,Low,5042,Good
AV,6196,1367.3,787.6,7,9.42,Rash,rain,slippery,High,4297,Good
AV,6197,489.5,758.8,9,12.64,Skilled,motorway,sunny,Low,3970,Good
AV,6198,1234.5,778.8,7,10.07,Rash,fog,not visible,High,4904,Medium
AV,6199,960.2333333,759.7,11,11.45,Skilled,snow,slippery,Low,5043,Good
AV,6200,1800.4,832.0,4,10.04,Rash,snow,slippery,High,3464,Medium
AV,6201,1740.5,702.4,3,10.07,Skilled,fog,not visible,High,3743,Medium
AV,6202,893.9,866.9,4,11.64,Skilled,motorway,sunny,Low,5044,Good
AV,6203,1505.1,821.2,5,12.48,Skilled,fog,not visible,Low,4241,Good
AV,6204,259.1,767.3,6,9.36,Skilled,rain,slippery,High,3946,Medium
AV,6205,1067.4,791.9,9,11.05,Rash,fog,not visible,Low,5045,Good
AV,6206,781.7,741.8,11,10.59,Rash,snow,slippery,High,5046,Good
AV,6207,1233.8,794.7,17,10.94,Skilled,night,clear,High,4945,Medium
AV,6208,634.7,742.9,9,11.02,Skilled,snow,slippery,Low,4789,Medium
AV,6209,971.7,797.75,15,9.86,Skilled,rain,slippery,High,5047,Good
AV,6210,1668.6,795.5,9,11.31,Rash,night,clear,Low,4223,Medium
AV,6211,14.65,747.15,2,13.46,Rash,junction,overcast,Low,2915,Medium
AV,6212,921.3,752.3,8,9.85,Skilled,fog,not visible,High,5048,Good
AV,6213,1435.4,821.8,5,10.78,Rash,fog,not visible,High,4259,Good
AV,6214,287.7,832.8,5,10.47,Rash,fog,not visible,High,3951,Medium
AV,6215,1890.0,746.8,3,12.65,Skilled,motorway,sunny,Low,3240,Medium
AV,6216,678.2,832.9,5,9.14,Rash,rain,slippery,High,5049,Medium
AV,6217,1080.5,780.6,20,11.0,Skilled,rain,slippery,High,5050,Medium
AV,6218,98.1,760.1666667,16,9.73,Rash,rain,slippery,High,3543,Medium
AV,6219,563.6,808.7,21,9.96,Skilled,fog,not visible,High,4145,Medium
AV,6220,633.3,782.0,7,12.23,Rash,motorway,sunny,Low,4657,Medium
AV,6221,781.7,765.1,11,10.21,Skilled,fog,not visible,High,5051,Good
AV,6222,1253.8,776.4,7,10.41,Skilled,fog,not visible,High,4783,Medium
AV,6223,621.2,774.9,4,9.68,Skilled,fog,not visible,High,4559,Medium
AV,6224,950.2,860.9,9,12.36,Skilled,night,clear,Low,5052,Good
AV,6225,455.8,852.4,4,10.81,Skilled,fog,not visible,High,3965,Good
AV,6226,848.3,773.8,19,11.03,Skilled,night,clear,Low,5053,Good
AV,6227,1548.5,780.9,9,11.42,Skilled,fog,not visible,Low,4228,Good
AV,6228,604.475,757.675,14,11.39,Skilled,night,clear,Low,4446,Medium
AV,6229,1136.4,807.9,6,9.94,Skilled,fog,not visible,High,5054,Medium
AV,6230,805.4,817.4,12,9.81,Skilled,fog,not visible,High,5055,Good
AV,6231,1828.4,718.8,9,10.73,Rash,rain,slippery,High,3403,Medium
AV,6232,961.8,840.3,5,9.2,Skilled,rain,slippery,High,5056,Good
AV,6233,1270.0,758.5,14,10.01,Skilled,fog,not visible,High,4794,Good
AV,6234,1305.0,742.4,3,12.0,Rash,night,clear,Low,4562,Good
AV,6235,427.5,788.1,8,10.74,Skilled,rain,slippery,High,3958,Good
AV,6236,1022.4,770.9,14,10.68,Skilled,fog,not visible,High,5057,Good
AV,6237,1148.366667,789.3666667,5,11.13,Skilled,night,clear,Low,5058,Medium
AV,6238,1148.466667,796.2666667,11,10.26,Skilled,fog,not visible,High,5059,Medium
AV,6239,781.4666667,772.2333333,11,9.85,Skilled,fog,not visible,High,5060,Good
AV,6240,811.2,779.5,15,11.54,Skilled,fog,not visible,Low,5061,Good
AV,6241,1264.6,750.7,6,11.38,Rash,motorway,sunny,Low,4800,Good
AV,6242,1852.1,728.1,17,10.84,Rash,snow,slippery,High,3420,Medium
AV,6243,846.2333333,755.1,24,11.29,Skilled,snow,slippery,Low,5062,Good
AV,6244,1664.4,762.1,8,12.05,Skilled,night,clear,Low,4231,Medium
AV,6245,733.05,808.45,22,11.39,Rash,snow,slippery,Low,5063,Medium
AV,6246,390.7,739.7,4,9.72,Skilled,rain,slippery,High,3960,Good
AV,6247,1213.95,759.1,7,9.29,Rash,rain,slippery,High,4996,Medium
AV,6248,473.7,748.3,8,11.18,Skilled,snow,slippery,Low,3972,Good
AV,6249,110.2,719.8,4,9.26,Skilled,rain,slippery,High,3545,Medium
AV,6250,362.1,813.7,7,10.98,Skilled,snow,slippery,High,3963,Good
AV,6251,1623.6,732.9,6,11.25,Rash,fog,not visible,Low,4234,Medium
AV,6252,1542.9,838.4,3,11.08,Rash,snow,slippery,Low,4235,Medium
AV,6253,943.58,767.7,21,11.38,Skilled,snow,slippery,Low,5064,Good
AV,6254,937.9333333,798.6333333,30,12.27,Skilled,motorway,sunny,Low,5065,Good
AV,6255,305.65,734.9,4,11.6,Skilled,fog,not visible,Low,3979,Good
AV,6256,611.9,759.4,4,10.21,Skilled,rain,slippery,High,4539,Medium
AV,6257,852.75,751.95,9,9.25,Rash,rain,slippery,High,5066,Good
AV,6258,1103.3,828.2,7,8.73,Rash,rain,slippery,High,5067,Medium
AV,6259,137.8,845.0,6,9.51,Rash,rain,slippery,High,3621,Medium
AV,6260,587.45,822.1,10,10.45,Skilled,fog,not visible,High,4181,Medium
AV,6261,294.15,734.45,11,11.12,Skilled,fog,not visible,Low,3980,Good
AV,6262,1080.9,768.35,13,10.3,Skilled,rain,slippery,High,5068,Good
AV,6263,756.3,755.1,11,10.26,Rash,rain,slippery,High,5069,Good
AV,6264,704.0,804.4,8,11.0,Skilled,night,clear,Low,5070,Medium
AV,6265,1579.5,796.5,8,10.65,Rash,rain,slippery,High,4244,Good
AV,6266,18.0,729.7,6,12.41,Rash,motorway,sunny,Low,3041,Medium
AV,6267,1517.45,773.05,5,10.62,Rash,snow,slippery,High,4246,Good
AV,6268,994.95,761.4,11,10.83,Skilled,night,clear,High,5071,Good
AV,6269,995.45,844.85,10,10.97,Skilled,snow,slippery,High,5072,Good
AV,6270,812.1,725.2,13,10.98,Skilled,rain,slippery,High,5073,Good
AV,6271,361.8,772.4,25,10.62,Rash,fog,not visible,High,3981,Good
AV,6272,460.9,801.2,4,12.29,Rash,night,clear,Low,3990,Good
AV,6273,946.4,714.5,3,13.32,Skilled,motorway,sunny,Low,5074,Good
AV,6274,1882.5,771.5,5,12.13,Rash,motorway,sunny,Low,3338,Medium
AV,6275,1309.6,820.1,4,10.83,Skilled,snow,slippery,High,4584,Good
AV,6276,124.4,710.2,6,11.88,Rash,night,clear,Low,3573,Medium
AV,6277,1831.9,916.5,9,11.28,Rash,snow,slippery,Low,3421,Medium
AV,6278,1188.8,810.6,5,12.43,Skilled,motorway,sunny,Low,5011,Medium
AV,6279,985.65,820.95,5,10.68,Rash,rain,slippery,High,5075,Good
AV,6280,1030.1,766.4,17,11.98,Skilled,motorway,sunny,Low,5076,Good
AV,6281,1507.8,791.1,6,10.81,Skilled,fog,not visible,High,4252,Good
AV,6282,878.85,771.95,26,11.76,Skilled,night,clear,Low,5077,Good
AV,6283,153.45,819.4,19,11.53,Rash,motorway,sunny,Low,3660,Medium
AV,6284,964.55,741.75,10,11.7,Skilled,night,clear,Low,5078,Good
AV,6285,224.0,777.9,7,10.82,Rash,snow,slippery,High,3978,Medium
AV,6286,553.2,799.9,4,11.78,Rash,snow,slippery,Low,4153,Medium
AV,6287,1024.9,781.05,14,11.9,Skilled,motorway,sunny,Low,5079,Good
AV,6288,864.2666667,757.7333333,17,10.98,Skilled,fog,not visible,High,5080,Good
AV,6289,1358.1,752.0,16,11.09,Rash,snow,slippery,Low,4409,Good
AV,6290,1325.0,782.0,9,10.37,Skilled,fog,not visible,High,4486,Good
AV,6291,860.35,775.25,22,10.96,Skilled,snow,slippery,High,5081,Good
AV,6292,967.2,788.8,9,11.53,Rash,fog,not visible,Low,5082,Good
AV,6293,431.6,780.2,10,11.22,Rash,night,clear,Low,3995,Good
AV,6294,1256.4,813.4,5,10.44,Skilled,fog,not visible,High,4805,Medium
AV,6295,845.2,730.9,5,9.72,Skilled,motorway,sunny,High,5083,Good
AV,6296,1022.833333,774.9333333,19,10.93,Skilled,snow,slippery,High,5084,Good
AV,6297,1314.3,745.4,5,11.68,Rash,night,clear,Low,4558,Good
AV,6298,825.45,832.25,9,9.9,Skilled,fog,not visible,High,5085,Good
AV,6299,874.6166667,748.4,22,10.99,Skilled,snow,slippery,High,5086,Good
AV,6300,161.3,723.15,7,10.69,Rash,snow,slippery,High,3774,Medium
AV,6301,634.6,860.8,12,10.81,Skilled,motorway,sunny,High,4596,Medium
AV,6302,443.2,782.3,3,11.16,Skilled,snow,slippery,Low,4003,Good
AV,6303,893.5,805.1,10,10.67,Skilled,rain,slippery,High,5087,Good
AV,6304,79.4,765.9,8,12.24,Rash,night,clear,Low,3371,Medium
AV,6305,779.2,786.95,10,10.64,Skilled,snow,slippery,High,5088,Good
AV,6306,698.1,1016.8,2,11.4,Rash,fog,not visible,Low,1280,Medium
AV,6307,1609.6,744.6,5,10.58,Skilled,fog,not visible,High,4238,Medium
AV,6308,1108.3,792.5,23,10.01,Skilled,fog,not visible,High,5089,Medium
AV,6309,958.6,847.2,7,11.57,Skilled,night,clear,Low,5090,Good
AV,6310,1191.8,768.4,10,11.25,Skilled,night,clear,Low,5013,Medium
AV,6311,992.4,833.7,12,10.6,Skilled,fog,not visible,High,5091,Good
AV,6312,115.6,734.2,5,12.52,Skilled,motorway,sunny,Low,3577,Medium
AV,6313,312.0,709.8,8,11.32,Rash,night,clear,Low,3987,Good
AV,6314,307.95,736.9,5,9.88,Skilled,fog,not visible,High,3989,Good
AV,6315,211.9,820.0,12,9.71,Rash,rain,slippery,High,3880,Medium
AV,6316,617.6,728.2,4,11.57,Rash,motorway,sunny,Low,4614,Medium
