Type,ClusterID,CentroidX,CentroidY,NumMembers,TimeOfDay,DecisiveOrStyle,Weather,RoadCondition,CommInterval,Channel,ChannelQuality
VRU,4877,1381.6,740.5,7,10.18,Decisive,fog,not visible,High,1618,Medium
VRU,4878,1359.583333,769.3833333,22,11.15,Non-decisive,snow,slippery,Low,1619,Medium
VRU,4879,1646.725,758.725,12,11.14,Non-decisive,fog,not visible,Low,1620,Good
VRU,4880,186.9,675,3,10.38,Decisive,fog,not visible,High,1317,Medium
VRU,4881,1785.8,742.3,9,10.29,Non-decisive,fog,not visible,High,1381,Medium
VRU,4882,263.7,781.5,4,11.47,Decisive,fog,not visible,Low,1378,Medium
VRU,4883,148.4,719.5,11,10.66,Decisive,fog,not visible,High,1301,Medium
VRU,4884,1739.333333,780.1,11,9.53,Decisive,rain,slippery,High,1478,Good
VRU,4885,1731,729.45,6,11.59,Decisive,night,clear,Low,1479,Medium
VRU,4886,1244.3,790.8,7,9.68,Decisive,rain,slippery,High,1621,Medium
VRU,4887,461.4,752.9,26,10.45,Decisive,rain,slippery,High,1379,Good
VRU,4888,1228.1,802.4,9,12.15,Decisive,fog,not visible,Low,1622,Medium
VRU,4889,521.9,789.3,11,11.27,Decisive,snow,slippery,Low,1380,Medium
VRU,4890,1243,777.8333333,9,11.98,Non-decisive,motorway,overcast,Low,1623,Good
VRU,4891,1715.9,783.9,7,12.2,Decisive,motorway,overcast,Low,1521,Medium
VRU,4892,1299.35,751.4666667,20,11.36,Decisive,night,clear,Low,1624,Medium
VRU,4893,989.6,779.7333333,9,10.3,Decisive,fog,not visible,High,1403,Good
VRU,4894,169,780.4,6,11.89,Decisive,motorway,overcast,Low,1326,Medium
VRU,4895,1284.1,811.7,5,9.71,Non-decisive,fog,not visible,High,1625,Good
VRU,4896,565.8,815.4,4,10.43,Decisive,fog,not visible,High,1381,Medium
VRU,4897,1204.033333,773.1,26,11.25,Decisive,motorway,overcast,Low,1626,Medium
VRU,4898,92.7,781.9,4,9.05,Decisive,rain,slippery,High,1219,Medium
VRU,4899,1309.4,798.9,10,10.53,Decisive,fog,not visible,High,1627,Medium
VRU,4900,166.4,731.4,10,11.68,Decisive,motorway,overcast,Low,1337,Good
VRU,4901,662.8,790.1,3,9.83,Decisive,fog,not visible,High,1382,Medium
VRU,4902,1189.8,752.2,10,10.97,Non-decisive,rain,slippery,High,1628,Medium
VRU,4903,1435.5,725.2,3,11.68,Decisive,night,clear,Low,1629,Good
VRU,4904,1448.7,740.8,6,11.3,Decisive,night,clear,Low,1630,Good
VRU,4905,1778.766667,764.9333333,8,11.9,Decisive,motorway,overcast,Low,1407,Medium
VRU,4906,1255.2,836.2,7,10.39,Decisive,fog,not visible,High,1631,Good
VRU,4907,1236.25,785.4,17,10.59,Decisive,fog,not visible,High,1632,Medium
VRU,4908,456.8,769.2,20,11.03,Decisive,rain,slippery,Low,1383,Good
VRU,4909,1291.3,726.4,3,10.16,Decisive,fog,not visible,High,1633,Medium
VRU,4910,1413.1,784.1,18,11.4,Non-decisive,night,clear,Low,1634,Good
VRU,4911,1225.7,796.85,11,9.9,Decisive,rain,slippery,High,1635,Good
VRU,4912,1512.3,733.1,13,10.38,Decisive,fog,not visible,High,1636,Good
VRU,4913,508.5,761.9,8,12.18,Decisive,fog,not visible,Low,1384,Medium
VRU,4914,990.8,753.8,4,11.48,Decisive,night,clear,Low,1414,Good
VRU,4915,1643,784.1,11,10.8,Non-decisive,snow,slippery,High,1637,Good
VRU,4916,1310.65,848.3,6,9.8,Decisive,rain,slippery,High,1638,Medium
VRU,4917,1817.6,797.1,8,10.96,Decisive,snow,slippery,High,1298,Medium
VRU,4918,1537.6,772.2333333,16,12,Decisive,motorway,overcast,Low,1639,Good
VRU,4919,715.15,763.2,4,10.87,Non-decisive,night,clear,High,1385,Good
VRU,4920,1448.833333,787.5,13,11.22,Decisive,fog,not visible,Low,1640,Good
VRU,4921,1458.9,807.7333333,13,9.91,Decisive,rain,slippery,High,1641,Good
VRU,4922,343,765.4333333,12,12.08,Decisive,fog,not visible,Low,1386,Good
VRU,4923,618.2,837.7,12,10.19,Decisive,fog,not visible,High,1387,Medium
VRU,4924,573,812.6,7,10.21,Decisive,fog,not visible,High,1388,Medium
VRU,4925,939,755.6,5,9.89,Decisive,fog,not visible,High,1292,Good
VRU,4926,588,829.1,5,10.33,Decisive,fog,not visible,High,1389,Good
VRU,4927,1893.166667,724.7666667,21,11.03,Decisive,rain,slippery,Low,1090,Medium
VRU,4928,1707.8,767.1,7,10,Decisive,rain,slippery,High,1604,Medium
VRU,4929,1624.733333,779.7,11,10.79,Decisive,snow,slippery,High,1642,Good
VRU,4930,881.6,833.7,5,11.08,Decisive,fog,not visible,Low,1246,Medium
VRU,4931,805.55,778.1,5,11.58,Decisive,night,clear,Low,1344,Medium
VRU,4932,508.6,765.05,11,11.27,Decisive,fog,not visible,Low,1390,Medium
VRU,4933,1291.4,827.5,9,12.44,Decisive,motorway,overcast,Low,1643,Medium
VRU,4934,1211.25,774.25,14,10.54,Non-decisive,fog,not visible,High,1644,Good
VRU,4935,179.7666667,784.3,7,11.58,Decisive,night,clear,Low,1338,Good
VRU,4936,495.7,775,6,9.62,Non-decisive,fog,not visible,High,1391,Good
VRU,4937,1258.8,830.2,5,12.48,Decisive,motorway,overcast,Low,1645,Medium
VRU,4938,1263.94,763.12,24,11.1,Decisive,fog,not visible,Low,1646,Medium
VRU,4939,247.25,720.2,6,11.19,Decisive,night,clear,Low,1392,Medium
VRU,4940,1573.5,765.8,14,10.8,Decisive,rain,slippery,High,1647,Good
VRU,4941,56.53333333,735.0333333,12,11.64,Decisive,fog,not visible,Low,1018,Medium
VRU,4942,254.8,728.5,12,11.96,Decisive,night,clear,Low,1393,Good
VRU,4943,1477.95,778.9,22,11.8,Decisive,night,clear,Low,1648,Good
VRU,4944,1096,777.2,11,11.7,Decisive,night,clear,Low,1518,Medium
VRU,4945,514.9333333,740.9,8,10.82,Non-decisive,snow,slippery,High,1394,Medium
VRU,4946,1730.066667,751.4,9,11.63,Decisive,night,clear,Low,1512,Good
VRU,4947,1530.2,758.9,7,10.59,Decisive,motorway,overcast,High,1649,Good
VRU,4948,1718.475,740.6,14,11.33,Decisive,night,clear,Low,1534,Medium
VRU,4949,349.6,736.1,5,11.8,Decisive,night,clear,Low,1395,Medium
VRU,4950,304.2,817.8,7,11.84,Non-decisive,night,clear,Low,1396,Good
VRU,4951,1783.5,787.9,4,12.35,Decisive,fog,not visible,Low,1424,Good
VRU,4952,379.5666667,760.1,24,11.56,Decisive,night,clear,Low,1397,Good
VRU,4953,26.26666667,744.6666667,14,11.18,Decisive,night,clear,Low,964,Medium
VRU,4954,1902.6,787.3,2,10.72,Decisive,night,clear,High,924,Medium
VRU,4955,568.7333333,753.8,13,10.89,Non-decisive,rain,slippery,High,1398,Medium
VRU,4956,1737.1,742.7,5,11.08,Decisive,snow,slippery,Low,1500,Medium
VRU,4957,1865.966667,749.5666667,7,11.46,Non-decisive,night,clear,Low,1261,Medium
VRU,4958,501.5,784,3,11.65,Decisive,night,clear,Low,1399,Good
VRU,4959,280.25,733.9,7,10.44,Decisive,fog,not visible,High,1400,Medium
VRU,4960,726.2,820.1,5,10.23,Decisive,fog,not visible,High,1401,Medium
VRU,4961,869.5,811.6,4,11.61,Non-decisive,night,clear,Low,1348,Medium
VRU,4962,1351.5,778.7,14,10.42,Decisive,fog,not visible,High,1650,Medium
VRU,4963,1179.9,771.025,20,10.76,Decisive,rain,slippery,High,1575,Medium
VRU,4964,63.1,785,7,10.09,Decisive,fog,not visible,High,1127,Medium
VRU,4965,1558.1,766.1,13,11.61,Non-decisive,night,clear,Low,1651,Good
VRU,4966,1581.816667,759.9666667,18,9.97,Decisive,fog,not visible,High,1652,Good
VRU,4967,380.1,724.4,8,11.4,Non-decisive,night,clear,Low,1402,Good
VRU,4968,1560.4,756.4,18,11.05,Decisive,rain,slippery,Low,1653,Good
VRU,4969,1706.25,708.75,6,11.04,Non-decisive,fog,not visible,Low,1572,Good
VRU,4970,1898.35,682.55,6,11.65,Decisive,fog,not visible,Low,1135,Medium
VRU,4971,515.25,797.4,9,11.68,Non-decisive,night,clear,Low,1404,Medium
VRU,4972,1807.4,761.5,3,10.63,Decisive,motorway,overcast,High,1378,Medium
VRU,4973,1188.9,767.8666667,18,9.82,Decisive,rain,slippery,High,1654,Medium
VRU,4974,1235.6,782.3,13,9.79,Decisive,fog,not visible,High,1655,Medium
VRU,4975,806.6666667,798.3,10,11,Decisive,fog,not visible,Low,1366,Good
VRU,4976,1264.25,799.9,17,11.59,Decisive,motorway,overcast,Low,1656,Medium
VRU,4977,443.7,832.6,3,10.42,Non-decisive,fog,not visible,High,1403,Good
VRU,4978,270.7,769.7,22,10.63,Decisive,motorway,overcast,High,1405,Medium
VRU,4979,1131.22,762.48,13,10.64,Non-decisive,night,clear,High,1546,Good
VRU,4980,1352.1,812.15,6,10.55,Non-decisive,fog,not visible,High,1657,Good
VRU,4981,1278.833333,786.1333333,19,10.21,Decisive,fog,not visible,High,1658,Medium
VRU,4982,1701.933333,777.3,13,11.5,Decisive,night,clear,Low,1628,Medium
VRU,4983,1097.1,754.15,14,11.23,Non-decisive,night,clear,Low,1547,Medium
VRU,4984,1353.5,754.75,15,11.99,Non-decisive,night,clear,Low,1659,Good
VRU,4985,1839.3,774.3,13,11.33,Decisive,snow,slippery,Low,1285,Medium
VRU,4986,1726.05,760.3,14,10.65,Decisive,rain,slippery,High,1538,Good
VRU,4987,404.05,770.15,12,12.48,Non-decisive,motorway,overcast,Low,1406,Good
VRU,4988,262.6,763.4,7,10.88,Non-decisive,fog,not visible,High,1407,Medium
VRU,4989,1809.7,730.1,7,12.55,Non-decisive,motorway,overcast,Low,1387,Medium
VRU,4990,211.3,742.6,19,11.68,Decisive,motorway,overcast,Low,1359,Good
VRU,4991,26.6,701.45,11,11.03,Non-decisive,snow,slippery,Low,963,Medium
VRU,4992,182.45,717.85,7,11.46,Decisive,snow,slippery,Low,1350,Medium
VRU,4993,341.3,833.9,7,10.8,Non-decisive,fog,not visible,High,1408,Medium
VRU,4994,1146.1,755.25,12,10.42,Decisive,fog,not visible,High,1552,Medium
VRU,4995,1439.95,759.9,11,10.79,Non-decisive,snow,slippery,High,1660,Good
VRU,4996,1414.333333,776.3666667,11,11.49,Decisive,night,clear,Low,1661,Good
VRU,4997,1877.3,808.2,9,10.28,Non-decisive,fog,not visible,High,1246,Medium
VRU,4998,1281.7,795.05,17,10.04,Decisive,fog,not visible,High,1662,Good
VRU,4999,1160.4,756.78,29,10.06,Decisive,rain,slippery,High,1557,Good
VRU,5000,1385.3,815.6,15,10.04,Decisive,fog,not visible,High,1663,Medium
VRU,5001,40.4,676.6,5,9.93,Non-decisive,rain,slippery,High,972,Medium
VRU,5002,1023.1,756,7,10.14,Non-decisive,night,clear,High,1427,Good
VRU,5003,1561.5,772.9,10,12.25,Non-decisive,motorway,overcast,Low,1664,Good
VRU,5004,1257.166667,780.8666667,20,11,Decisive,fog,not visible,Low,1665,Medium
VRU,5005,424.6,759.7,9,9.95,Decisive,fog,not visible,High,1409,Good
VRU,5006,80,755.3,4,10.46,Decisive,rain,slippery,High,1221,Medium
VRU,5007,652.6,762.8666667,11,11.1,Decisive,night,clear,Low,1410,Medium
VRU,5008,1167.7,754.9888889,19,11.68,Decisive,night,clear,Low,1615,Good
VRU,5009,1805.9,737.1333333,14,10.39,Decisive,fog,not visible,High,1388,Medium
VRU,5010,1281.725,779.875,10,12.17,Decisive,night,clear,Low,1666,Medium
VRU,5011,1358.833333,759.7333333,16,10.2,Decisive,fog,not visible,High,1667,Medium
VRU,5012,546.1,807.5,4,11.03,Decisive,fog,not visible,Low,1411,Medium
VRU,5013,1276.3,803.2333333,9,11.43,Decisive,snow,slippery,Low,1668,Good
VRU,5014,1226.5,762.85,18,10.35,Decisive,fog,not visible,High,1669,Medium
VRU,5015,1346.216667,777.8,16,11.02,Non-decisive,fog,not visible,Low,1670,Medium
VRU,5016,992.4,836.5,7,11.66,Decisive,night,clear,Low,1319,Good
VRU,5017,1664.55,746.55,11,12.34,Decisive,night,clear,Low,1671,Medium
VRU,5018,322.9,723.7,9,11.23,Non-decisive,snow,slippery,Low,1412,Medium
VRU,5019,433.6,761.75,14,10.71,Decisive,fog,not visible,High,1413,Good
VRU,5020,1546.066667,778.8333333,10,10.92,Decisive,fog,not visible,High,1672,Good
VRU,5021,1502.866667,779,15,9.78,Non-decisive,fog,not visible,High,1673,Good
VRU,5022,1386.4,739.4,6,12.58,Decisive,motorway,overcast,Low,1674,Medium
VRU,5023,1642.3,756.6,13,11.47,Decisive,snow,slippery,Low,1675,Medium
VRU,5024,1694.966667,753.2666667,17,11.46,Decisive,snow,slippery,Low,1654,Medium
VRU,5025,914.1,829.2,4,11.11,Decisive,fog,not visible,Low,1373,Good
VRU,5026,822.3,797.9,13,11.63,Decisive,night,clear,Low,1371,Medium
VRU,5027,732.6,833.5,11,9.59,Decisive,fog,not visible,High,1416,Medium
VRU,5028,1462.65,737.6,6,11.36,Decisive,motorway,overcast,Low,1676,Good
VRU,5029,859.8,776.95,4,11.5,Decisive,night,clear,Low,1376,Medium
VRU,5030,1374.75,767.65,16,11.72,Decisive,night,clear,Low,1677,Medium
VRU,5031,20.55,768.6,18,11.42,Decisive,night,clear,Low,968,Medium
VRU,5032,1441.55,783.7,9,9.92,Decisive,rain,slippery,High,1678,Good
VRU,5033,28.3,715.8,19,11.67,Decisive,fog,not visible,Low,986,Medium
VRU,5034,1842.2,650.3,2,11.52,Decisive,night,clear,Low,1283,Medium
VRU,5035,1342.7,754.2,3,11.21,Decisive,motorway,overcast,Low,1679,Medium
VRU,5036,1158,848.4,5,10.97,Decisive,fog,not visible,High,1577,Good
VRU,5037,751.45,792.1,8,11.38,Decisive,snow,slippery,Low,1392,Medium
VRU,5038,1901.9,732.25,7,10.86,Non-decisive,snow,slippery,High,1170,Good
VRU,5039,1765.8,738.1333333,23,10.79,Decisive,snow,slippery,High,1439,Medium
VRU,5040,1191.625,802.075,9,9.53,Non-decisive,rain,slippery,High,1680,Medium
VRU,5041,408.35,731.6,9,12.04,Decisive,night,clear,Low,1414,Good
VRU,5042,1495.366667,778.2,15,11.08,Decisive,night,clear,Low,1681,Good
VRU,5043,397.6,753.4,14,10.7,Decisive,rain,slippery,High,1415,Good
VRU,5044,545.32,773.54,14,12.15,Decisive,fog,not visible,Low,1417,Good
VRU,5045,611.2,760.3,9,11.95,Decisive,night,clear,Low,1418,Medium
VRU,5046,1504.88,749.7,18,11.06,Decisive,night,clear,Low,1682,Good
VRU,5047,1212.5,818.05,5,10.31,Non-decisive,fog,not visible,High,1683,Medium
VRU,5048,754.3,740.3,6,10.44,Decisive,fog,not visible,High,1419,Medium
VRU,5049,474.4,762.3,11,10.4,Decisive,fog,not visible,High,1420,Good
VRU,5050,1385.8,763.2,13,11.25,Non-decisive,fog,not visible,Low,1684,Medium
VRU,5051,1360.05,789.7,7,12.24,Decisive,motorway,overcast,Low,1685,Medium
VRU,5052,1430.225,743.625,20,11.6,Decisive,night,clear,Low,1686,Good
VRU,5053,133.6,705.7,10,10.98,Non-decisive,fog,not visible,High,1327,Good
VRU,5054,1477.5,819.6,6,10.08,Decisive,fog,not visible,High,1687,Good
VRU,5055,665.1,746.8,16,10.74,Decisive,night,clear,High,1421,Medium
VRU,5056,1888.95,745.7,7,11.53,Decisive,night,clear,Low,1181,Medium
VRU,5057,1294.54,784.78,10,10.09,Decisive,rain,slippery,High,1688,Medium
VRU,5058,1017.8,758.5,6,11.21,Non-decisive,fog,not visible,Low,1433,Good
VRU,5059,530.4,769.6,17,11.93,Non-decisive,motorway,overcast,Low,1422,Medium
VRU,5060,884.2,791.4,7,10.97,Decisive,snow,slippery,High,1396,Good
VRU,5061,839.5,814.9,9,11.48,Decisive,night,clear,Low,1400,Medium
VRU,5062,393.4,747.3,15,10.78,Decisive,fog,not visible,High,1423,Good
VRU,5063,46,734.3,5,11.9,Decisive,night,clear,Low,987,Medium
VRU,5064,1579.45,771.05,9,11.05,Decisive,rain,slippery,Low,1689,Good
VRU,5065,124.6,781.5,7,10.63,Decisive,rain,slippery,High,1309,Medium
VRU,5066,204.6,725.3,10,11.43,Decisive,night,clear,Low,1385,Good
VRU,5067,1279.3,808.9666667,9,9.98,Decisive,fog,not visible,High,1690,Medium
VRU,5068,1208.3,767.4666667,14,11.79,Decisive,night,clear,Low,1691,Medium
VRU,5069,409.6,753.6,10,11.24,Decisive,motorway,overcast,Low,1424,Good
VRU,5070,1270.766667,787.1333333,21,11.08,Decisive,fog,not visible,Low,1692,Medium
VRU,5071,1830.8,788.1333333,15,11.13,Decisive,motorway,overcast,Low,1304,Medium
VRU,5072,1447.65,776.3,18,11.57,Decisive,night,clear,Low,1693,Good
VRU,5073,1191.233333,768.7333333,20,10.44,Decisive,fog,not visible,High,1694,Medium
VRU,5074,791,842.8,8,11.45,Non-decisive,fog,not visible,Low,1378,Medium
VRU,5075,368.2,774.3,13,9.81,Non-decisive,motorway,overcast,High,1425,Medium
VRU,5076,814.8,854.7,2,10.75,Decisive,fog,not visible,High,1428,Medium
VRU,5077,707.6,807.7,5,10.92,Decisive,snow,slippery,High,1431,Medium
VRU,5078,1704.4,753.5333333,13,10.14,Decisive,night,clear,High,1626,Medium
VRU,5079,152.125,711.475,7,12.23,Decisive,night,clear,Low,1332,Medium
VRU,5080,530.25,730.35,10,11.12,Decisive,snow,slippery,Low,1426,Medium
VRU,5081,1409.966667,789.9333333,8,10.64,Decisive,rain,slippery,High,1695,Good
VRU,5082,221.1666667,728.8666667,5,11.03,Non-decisive,snow,slippery,Low,1401,Medium
VRU,5083,1258.1,769.4333333,11,11.33,Decisive,snow,slippery,Low,1696,Medium
VRU,5084,1458.8,729.7666667,10,10.63,Decisive,snow,slippery,High,1697,Good
VRU,5085,1768,748.1,5,9.83,Decisive,fog,not visible,High,1491,Medium
VRU,5086,463.1,766.9,9,12.23,Non-decisive,rain,slippery,Low,1427,Good
VRU,5087,40.5,745.9,12,10.47,Decisive,rain,slippery,High,999,Medium
VRU,5088,415,862.3,1,11.27,Decisive,snow,slippery,Low,1429,Good
VRU,5089,275.45,740.8,21,11.3,Decisive,night,clear,Low,1428,Medium
VRU,5090,537.4,743.1,5,12.48,Decisive,night,clear,Low,1430,Medium
VRU,5091,328.6,718.5,5,10.66,Decisive,motorway,overcast,High,1432,Good
VRU,5092,291.05,778.6,5,10.39,Decisive,fog,not visible,High,1433,Good
VRU,5093,314.9,810.5,7,9.76,Non-decisive,fog,not visible,High,1434,Good
VRU,5094,519.55,743.5,7,11.02,Decisive,snow,slippery,Low,1435,Good
VRU,5095,1711.8,796,8,12.45,Decisive,motorway,overcast,Low,1644,Good
VRU,5096,1848.775,755.2,8,11.25,Decisive,snow,slippery,Low,1305,Medium
VRU,5097,1044.5,765.3,3,12.74,Non-decisive,motorway,overcast,Low,1444,Good
VRU,5098,1076.366667,746.8666667,8,11.4,Decisive,snow,slippery,Low,1498,Medium
VRU,5099,383.5,769.8,9,12.48,Decisive,night,clear,Low,1436,Good
VRU,5100,1677.65,694.15,2,11.08,Decisive,fog,not visible,Low,1698,Medium
VRU,5101,749.4,877.3,10,11.17,Decisive,fog,not visible,Low,1437,Medium
VRU,5102,1313.9,775.1,11,11.52,Decisive,motorway,overcast,Low,1699,Medium
VRU,5103,1025,768.4,5,9.23,Non-decisive,rain,slippery,High,1451,Good
VRU,5104,1220.366667,775.9333333,12,10.36,Decisive,fog,not visible,High,1700,Medium
VRU,5105,1098.6,777.8666667,16,11.6,Decisive,motorway,overcast,Low,1554,Good
VRU,5106,1306.14,759.6,32,10.78,Decisive,fog,not visible,High,1701,Medium
VRU,5107,1465.9,803.45,14,10.07,Decisive,fog,not visible,High,1702,Good
VRU,5108,1162.2,860.4,8,11.98,Decisive,night,clear,Low,1671,Medium
VRU,5109,1434.85,773.45,6,12.47,Non-decisive,motorway,overcast,Low,1703,Good
VRU,5110,1273.9,776,6,10.83,Decisive,night,clear,High,1704,Medium
VRU,5111,208.6,774.7,13,10.37,Decisive,fog,not visible,High,1416,Medium
VRU,5112,1137.166667,776.2333333,20,11.78,Decisive,junction,overcast,Low,1590,Medium
VRU,5113,665.6,740.45,9,11.74,Non-decisive,night,clear,Low,1439,Medium
VRU,5114,501.5666667,764.3,15,10.88,Decisive,night,clear,High,1438,Good
VRU,5115,256.1333333,774,5,10.93,Non-decisive,snow,slippery,High,1437,Medium
VRU,5116,508.65,770.55,10,11.12,Decisive,night,clear,Low,1440,Medium
VRU,5117,1461.9,772.4,8,12.33,Non-decisive,night,clear,Low,1705,Good
VRU,5118,1629,783.8,12,10.69,Decisive,fog,not visible,High,1706,Good
VRU,5119,349.8,726.8,12,11.2,Decisive,snow,slippery,Low,1441,Medium
VRU,5120,1251.833333,808.6333333,7,10.5,Decisive,motorway,overcast,High,1707,Good
VRU,5121,792.3,806.6,6,11.5,Decisive,night,clear,Low,1443,Medium
VRU,5122,508.1,816.25,13,11.26,Decisive,rain,slippery,Low,1442,Medium
VRU,5123,413.55,750.875,13,11.45,Decisive,motorway,overcast,Low,1444,Good
VRU,5124,1335.2,773.2,10,10.46,Decisive,fog,not visible,High,1708,Medium
VRU,5125,1626.9,791.95,16,11,Decisive,rain,slippery,High,1709,Good
VRU,5126,188.75,758.25,20,11.44,Decisive,motorway,overcast,Low,1364,Good
VRU,5127,346.2,743.5,11,9.87,Non-decisive,fog,not visible,High,1445,Good
VRU,5128,1257.72,766.6,13,11.63,Non-decisive,night,clear,Low,1710,Good
VRU,5129,1113.975,753.125,18,11.32,Decisive,fog,not visible,Low,1584,Medium
VRU,5130,1022.4,766.4,7,11.61,Decisive,night,clear,Low,1454,Good
VRU,5131,1136.233333,764.6166667,28,10.84,Decisive,snow,slippery,High,1620,Good
VRU,5132,738.2,744.1,6,11.33,Non-decisive,fog,not visible,Low,1447,Medium
VRU,5133,1437.9,748.4,2,10.33,Non-decisive,night,clear,High,1711,Good
VRU,5134,1788.55,714.35,6,10.76,Non-decisive,fog,not visible,High,1401,Medium
VRU,5135,1378.933333,754.3,11,11.22,Decisive,night,clear,Low,1712,Medium
VRU,5136,1246.5,804.3,6,10.2,Non-decisive,motorway,overcast,High,1713,Medium
VRU,5137,1410.7,750.45,9,11.05,Decisive,rain,slippery,Low,1714,Medium
VRU,5138,1702.766667,729.0666667,11,10.92,Decisive,night,clear,High,1680,Medium
VRU,5139,1811.7,800.4,8,12.51,Non-decisive,motorway,overcast,Low,1395,Medium
VRU,5140,321.2,761,8,9.86,Decisive,fog,not visible,High,1446,Good
VRU,5141,1447,734,8,10.8,Decisive,snow,slippery,High,1715,Good
VRU,5142,886,774.6,10,10.93,Non-decisive,snow,slippery,High,1425,Medium
VRU,5143,149.3333333,759.7,8,10.77,Non-decisive,motorway,overcast,High,1341,Medium
VRU,5144,1010.5,787.4,8,11.69,Decisive,motorway,overcast,Low,1434,Good
VRU,5145,1401.366667,774.4555556,26,11.65,Decisive,night,clear,Low,1716,Medium
VRU,5146,1857.5,716.6,5,11.03,Decisive,snow,slippery,Low,1293,Medium
VRU,5147,1616.133333,769.2333333,16,10.02,Decisive,fog,not visible,High,1717,Good
VRU,5148,1341.8,859.9,8,10.38,Decisive,night,clear,High,1718,Medium
VRU,5149,95.2,785,7,11.13,Decisive,rain,slippery,Low,1266,Medium
VRU,5150,1359.3,748.5,2,8.76,Non-decisive,rain,slippery,High,1719,Medium
VRU,5151,1153.6,747.05,8,10.11,Non-decisive,fog,not visible,High,1698,Medium
VRU,5152,615.7,811.9,4,11.12,Decisive,snow,slippery,Low,1448,Good
VRU,5153,1427.2,749.8666667,14,11.73,Decisive,night,clear,Low,1720,Good
VRU,5154,1054.3,768.6,5,11.59,Decisive,motorway,overcast,Low,1502,Good
VRU,5155,145.75,744.65,10,10.92,Decisive,rain,slippery,High,1347,Medium
VRU,5156,959.1,787.6,7,12.04,Decisive,night,clear,Low,1432,Good
VRU,5157,1240.366667,771.3333333,11,11.59,Decisive,motorway,overcast,Low,1721,Medium
VRU,5158,1596.7,774.2333333,16,11.28,Decisive,motorway,overcast,Low,1722,Good
VRU,5159,1786.45,767.15,5,12.21,Decisive,motorway,overcast,Low,1431,Medium
VRU,5160,996.7,768.6,6,11.35,Non-decisive,motorway,overcast,Low,1455,Good
VRU,5161,649.35,780.5,8,11.2,Decisive,rain,slippery,Low,1449,Medium
VRU,5162,1741.766667,744,11,12.58,Decisive,motorway,overcast,Low,1514,Medium
VRU,5163,1130.7,753.3,7,11.71,Decisive,motorway,overcast,Low,1637,Good
VRU,5164,69.9,793.3,8,11.2,Decisive,snow,slippery,Low,1243,Medium
VRU,5165,1310.366667,759.4666667,16,12.09,Decisive,motorway,overcast,Low,1723,Medium
VRU,5166,1638.8,747.5,5,10.03,Decisive,fog,not visible,High,1724,Medium
VRU,5167,1588.6,768.7,10,11.63,Decisive,motorway,overcast,Low,1725,Good
VRU,5168,1063.42,759.08,22,9.9,Decisive,rain,slippery,High,1517,Good
VRU,5169,1568.1,775.725,12,10.34,Decisive,fog,not visible,High,1726,Good
VRU,5170,588.0333333,758.1666667,16,10.4,Decisive,fog,not visible,High,1450,Medium
VRU,5171,711.1,757.675,14,11.87,Non-decisive,night,clear,Low,1452,Medium
VRU,5172,1891.8,720.8,12,10.64,Non-decisive,fog,not visible,High,1192,Medium
VRU,5173,181.6,753.3,9,12.63,Decisive,motorway,overcast,Low,1419,Medium
VRU,5174,1791.85,758.2,13,11.76,Decisive,night,clear,Low,1480,Medium
VRU,5175,560.05,745.25,9,11.81,Decisive,night,clear,Low,1453,Medium
VRU,5176,1560.4,785.8,4,11.23,Decisive,night,clear,Low,1727,Good
VRU,5177,299.1,780.15,7,12.12,Decisive,night,clear,Low,1451,Good
VRU,5178,1835.05,726.65,11,9.76,Decisive,motorway,overcast,High,1317,Medium
VRU,5179,1763.75,801.55,4,11.82,Decisive,fog,not visible,Low,1499,Medium
VRU,5180,1491.2,766.95,15,12.27,Decisive,motorway,overcast,Low,1728,Good
VRU,5181,535.7333333,771.6333333,18,11.23,Decisive,snow,slippery,Low,1456,Good
VRU,5182,284.9,807,8,9.63,Decisive,rain,slippery,High,1443,Medium
VRU,5183,463.95,812.2,10,9.44,Decisive,rain,slippery,High,1454,Good
VRU,5184,1157.4,769.46,22,10.38,Decisive,fog,not visible,High,1729,Medium
VRU,5185,74.33333333,741.9,22,10.8,Decisive,night,clear,High,1244,Medium
VRU,5186,1558.5,725.2,7,11.02,Non-decisive,snow,slippery,Low,1730,Good
VRU,5187,166.2666667,794.8666667,9,10.22,Non-decisive,fog,not visible,High,1421,Medium
VRU,5188,54.7,712.6,8,10.75,Decisive,fog,not visible,High,1004,Medium
VRU,5189,331.05,744.9,5,11.63,Decisive,night,clear,Low,1455,Good
VRU,5190,1681.35,751.15,21,10.36,Decisive,fog,not visible,High,1729,Medium
VRU,5191,115.6,738.4,9,11.91,Decisive,night,clear,Low,1342,Good
VRU,5192,1225.6,716.2,4,8.58,Decisive,rain,slippery,High,1731,Medium
VRU,5193,1281.3,777.3,10,9.88,Decisive,rain,slippery,High,1732,Medium
VRU,5194,1665.7,767.5666667,13,11.88,Non-decisive,night,clear,Low,1733,Medium
VRU,5195,278.7,756.85,8,10.62,Decisive,motorway,overcast,High,1457,Good
VRU,5196,1098.975,763.45,7,12.04,Non-decisive,night,clear,Low,1580,Good
VRU,5197,1204.5,811.4,7,10.45,Decisive,fog,not visible,High,1734,Medium
VRU,5198,1886.45,699.8,12,10.53,Decisive,fog,not visible,High,1199,Medium
VRU,5199,449.35,736.5,11,10.4,Decisive,fog,not visible,High,1458,Good
